,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
6773,9399806,23855698,Entire home/apt,,,1,5.0,2.0,1.0,1.0,249.0,3.0,25.778647,-80.189258,2016-02-12 21:01:48.109741
6774,9401489,30868415,Private room,,,1,4.0,3.0,1.0,1.0,99.0,1.0,25.791454,-80.143629,2016-02-12 19:14:22.748483
6775,9402024,12297088,Entire home/apt,,,7,5.0,5.0,2.0,1.0,210.0,2.0,25.794385,-80.186807,2016-02-13 03:05:41.905458
6776,9402470,48761521,Private room,,,7,5.0,2.0,1.0,1.0,57.0,1.0,25.887228,-80.157938,2016-02-13 04:14:28.212053
6777,9403623,9494802,Private room,,,0,,2.0,1.0,1.0,350.0,2.0,25.834876,-80.182017,2016-02-13 01:00:52.349951
6778,9404755,43807116,Private room,,,19,5.0,2.0,1.0,1.0,40.0,1.0,25.767464,-80.34131,2016-02-13 02:33:09.839186
6779,9405207,38833457,Private room,,,0,,4.0,1.0,2.0,165.0,1.0,25.804464,-80.129274,2016-02-13 02:56:04.295651
6780,9405472,3142063,Entire home/apt,,,1,5.0,4.0,1.0,1.0,150.0,3.0,25.789019,-80.134743,2016-02-12 14:09:30.469881
6781,9405491,10476940,Private room,,,5,4.0,3.0,1.0,1.0,49.0,1.0,25.963618,-80.133512,2016-02-13 02:55:26.932072
6782,9406495,26534988,Entire home/apt,,,2,5.0,,3.0,2.0,297.0,2.0,25.761121,-80.190135,2016-02-13 02:09:24.997459
6783,9407760,347935,Entire home/apt,,,4,5.0,,2.0,2.0,265.0,3.0,25.784749,-80.136641,2016-02-13 00:19:53.761444
6784,9407956,32824568,Private room,,,12,4.5,2.0,1.0,1.0,44.0,1.0,25.777209,-80.26396,2016-02-12 17:49:10.248486
6785,9408149,44021851,Entire home/apt,,,15,5.0,4.0,1.0,1.0,90.0,1.0,25.788016,-80.134114,2016-02-12 18:14:36.781593
6786,9409214,48677829,Entire home/apt,,,0,,,3.0,2.0,280.0,10.0,25.929758,-80.124724,2016-02-12 19:44:51.304432
6787,9409640,37757209,Entire home/apt,,,0,,4.0,2.0,2.0,285.0,,25.792341,-80.187347,2016-02-12 18:55:37.946014
6788,9410197,12570294,Entire home/apt,,,4,4.5,,2.0,2.0,200.0,2.0,25.791041,-80.144419,2016-02-12 17:56:18.154648
6789,9411075,48796856,Private room,,,1,4.0,1.0,1.0,1.0,50.0,1.0,25.855133,-80.376057,2016-02-12 22:03:28.760150
6790,9411317,21862678,Entire home/apt,,,4,4.5,,3.0,2.0,173.0,3.0,25.74836,-80.246431,2016-02-12 20:32:09.791563
6791,9411326,27608499,Entire home/apt,,,3,4.5,1.0,1.0,1.0,58.0,2.0,25.900594,-80.159266,2016-02-12 15:28:51.613361
6792,9411863,48799783,Entire home/apt,,,0,,,5.0,3.0,685.0,1.0,25.887894,-80.154786,2016-02-12 21:28:09.792852
6793,9412028,48163360,Entire home/apt,,,0,,2.0,1.0,1.0,420.0,7.0,25.776297,-80.141657,2016-02-12 15:24:10.303649
6794,9412730,30821571,Entire home/apt,,,3,5.0,5.0,1.0,2.0,145.0,1.0,25.689973,-80.31308,2016-02-12 21:37:28.234355
6795,9413601,48808226,Private room,,,13,5.0,4.0,1.0,1.0,49.0,1.0,25.790996,-80.238392,2016-02-13 03:21:37.363620
6796,9413659,47510125,Entire home/apt,,,14,5.0,2.0,0.0,1.0,155.0,1.0,25.788299,-80.145426,2016-02-12 15:20:15.914729
6797,9413739,41610804,Entire home/apt,,,1,5.0,5.0,0.0,1.0,125.0,3.0,25.844382,-80.118973,2016-02-13 03:32:54.267451
6798,9414890,48815395,Private room,,,4,5.0,2.0,1.0,1.0,65.0,1.0,25.764923,-80.221883,2016-02-12 15:26:37.663984
6799,9415630,15030957,Entire home/apt,,,1,5.0,4.0,2.0,2.0,350.0,2.0,25.773481,-80.141964,2016-02-12 22:58:56.701855
6800,9415735,48817902,Entire home/apt,,,5,5.0,3.0,1.0,1.0,60.0,3.0,25.895932,-80.17636,2016-02-13 00:40:38.940774
6801,9416596,48825038,Private room,,,2,5.0,2.0,1.0,1.0,55.0,1.0,25.838537,-80.184781,2016-02-13 00:09:05.305085
6802,9418052,14562271,Private room,,,0,,2.0,1.0,1.0,165.0,1.0,25.778057,-80.143711,2016-02-12 15:50:22.880415
6803,9421947,48846314,Private room,,,2,4.5,,1.0,2.0,220.0,7.0,25.957483,-80.12987,2016-02-12 22:55:43.173776
6804,9422255,36253258,Entire home/apt,,,2,5.0,,3.0,,545.0,3.0,25.802101,-80.13813,2016-02-12 19:05:52.998936
6805,9422524,2772230,Entire home/apt,,,8,4.0,3.0,1.0,1.0,135.0,2.0,25.784354,-80.142787,2016-02-12 16:00:33.288655
6806,9422720,1444590,Entire home/apt,,,2,5.0,,4.0,3.0,599.0,1.0,25.817378,-80.192391,2016-02-13 00:41:14.010632
6807,9423119,644507,Entire home/apt,,,0,,4.0,1.0,1.0,99.0,8.0,25.873909,-80.120614,2016-02-12 23:50:05.235940
6808,9423505,5181137,Entire home/apt,,,0,,3.0,1.0,,1000.0,3.0,25.786354,-80.189374,2016-02-13 01:42:13.086402
6809,9423530,48854920,Entire home/apt,,,1,5.0,4.0,1.0,1.0,250.0,3.0,25.792682,-80.135963,2016-02-13 04:43:21.810562
6810,9424237,48163360,Entire home/apt,,,0,,4.0,2.0,2.0,910.0,1.0,25.812378,-80.121241,2016-02-12 19:16:30.645429
6811,9424737,46554285,Entire home/apt,,,9,5.0,,3.0,2.0,520.0,,25.781637,-80.142528,2016-02-12 18:38:28.274676
6812,9425034,1325460,Entire home/apt,,,1,,2.0,0.0,1.0,75.0,1.0,25.951574,-80.122443,2016-02-12 14:11:00.585025
6813,9425043,48858359,Entire home/apt,,,2,2.5,5.0,2.0,2.0,250.0,3.0,25.785953,-80.228097,2016-02-12 17:12:32.924617
6814,9425251,48861315,Entire home/apt,,,1,5.0,2.0,1.0,,250.0,5.0,25.780306,-80.141175,2016-02-13 00:36:26.816589
6815,9425886,30807761,Entire home/apt,,,0,,4.0,2.0,2.0,180.0,1.0,25.956993,-80.123629,2016-02-12 21:57:56.751576
6816,9426740,1269673,Entire home/apt,,,0,,4.0,1.0,1.0,255.0,3.0,25.797442,-80.189083,2016-02-12 21:29:29.181977
6817,9427016,3526068,Entire home/apt,,,3,4.5,2.0,0.0,1.0,120.0,3.0,25.770962,-80.134146,2016-02-13 00:55:32.541040
6818,9427063,14418671,Entire home/apt,,,10,4.5,4.0,0.0,1.0,79.0,1.0,25.806317,-80.125098,2016-02-12 22:59:29.675629
6819,9427673,46372873,Entire home/apt,,,10,5.0,4.0,0.0,1.0,75.0,1.0,25.77252,-80.13299,2016-02-13 00:33:29.447856
6820,9428021,21923336,Entire home/apt,,,0,,4.0,2.0,2.0,250.0,6.0,25.793493,-80.186789,2016-02-12 17:40:51.628362
6821,9428023,48873227,Entire home/apt,,,0,,2.0,1.0,2.0,295.0,5.0,25.816108,-80.187717,2016-02-12 20:25:47.875891
6822,9428236,48874519,Entire home/apt,,,2,4.5,,2.0,2.0,399.0,3.0,25.77942,-80.141967,2016-02-12 22:12:41.932787
6823,9429581,27837110,Entire home/apt,,,0,,4.0,2.0,2.0,200.0,1.0,25.836379,-80.119695,2016-02-12 22:53:13.985835
6824,9429674,3988920,Entire home/apt,,,6,4.5,5.0,2.0,2.0,199.0,2.0,25.787362,-80.146219,2016-02-13 04:19:47.100314
6825,9430660,48883538,Entire home/apt,,,0,,5.0,3.0,2.0,388.0,1.0,25.821898,-80.193614,2016-02-12 23:58:49.302593
6826,9430800,41873944,Entire home/apt,,,2,,,2.0,2.0,260.0,2.0,25.854935,-80.160363,2016-02-13 00:43:12.846621
6827,9431213,9855104,Entire home/apt,,,2,3.5,4.0,1.0,1.0,135.0,6.0,25.791414,-80.128142,2016-02-13 00:30:39.487996
6828,9431849,11072900,Entire home/apt,,,0,,,2.0,2.0,375.0,,25.774283,-80.131065,2016-02-13 02:20:16.732476
6829,9432367,37757209,Entire home/apt,,,1,5.0,4.0,2.0,2.0,245.0,,25.790407,-80.187181,2016-02-13 01:44:55.373671
6830,9434318,48879854,Entire home/apt,,,5,5.0,,3.0,2.0,300.0,1.0,25.774997,-80.143199,2016-02-13 02:35:10.806775
6831,9435217,7432430,Entire home/apt,,,0,,,5.0,3.0,1750.0,3.0,25.818125,-80.127192,2016-02-12 15:32:03.413758
6832,9436110,48893076,Entire home/apt,,,12,4.0,,1.0,1.0,22.0,1.0,25.864319,-80.235005,2016-02-13 05:19:05.119999
6833,9436323,2976755,Shared room,,,5,5.0,1.0,1.0,1.0,55.0,2.0,25.784134,-80.136049,2016-02-12 18:52:09.935051
6834,9436388,48909739,Entire home/apt,,,2,5.0,,3.0,3.0,300.0,1.0,25.790872,-80.186207,2016-02-13 03:32:58.123762
6835,9438879,48921208,Entire home/apt,,,1,5.0,4.0,1.0,1.0,108.0,2.0,25.772394,-80.1349,2016-02-13 03:28:54.556018
6836,9444234,18646823,Private room,,,0,,2.0,1.0,1.0,109.0,2.0,25.77055,-80.136227,2016-02-12 20:59:35.321310
6837,9444838,6001710,Private room,,,2,5.0,2.0,1.0,1.0,60.0,2.0,25.610851,-80.344047,2016-02-13 04:15:15.176700
6838,9444844,48946097,Private room,,,5,4.5,2.0,1.0,1.0,65.0,1.0,25.733685,-80.406521,2016-02-12 14:18:39.660560
6839,9446034,22630038,Private room,,,2,5.0,4.0,1.0,1.0,89.0,1.0,25.784023,-80.133603,2016-02-12 14:07:16.647983
6840,9446358,48946097,Private room,,,4,5.0,2.0,1.0,1.0,50.0,1.0,25.73314,-80.407482,2016-02-13 00:40:56.257255
6841,9446525,48953898,Entire home/apt,,,3,5.0,4.0,2.0,1.0,135.0,,25.741963,-80.24874,2016-02-13 03:36:14.226718
6842,9448872,48963219,Entire home/apt,,,1,5.0,4.0,1.0,1.0,120.0,5.0,25.859938,-80.124146,2016-02-12 21:36:34.312655
6843,9449427,10975052,Entire home/apt,,,1,5.0,4.0,1.0,,180.0,1.0,25.804807,-80.188201,2016-02-12 21:26:42.212911
6844,9449879,48261628,Private room,,,4,5.0,2.0,1.0,1.0,45.0,1.0,25.690486,-80.418539,2016-02-12 23:06:42.211709
6845,9450647,47129853,Entire home/apt,,,2,5.0,1.0,0.0,1.0,99.0,,25.772735,-80.131075,2016-02-12 16:38:02.698403
6846,9450810,40381273,Private room,,,7,4.5,2.0,1.0,1.0,50.0,2.0,25.780286,-80.407824,2016-02-12 21:24:47.237406
6847,9450838,14118977,Entire home/apt,,,10,5.0,4.0,1.0,2.0,189.0,2.0,25.813259,-80.337692,2016-02-12 20:46:17.791853
6848,9451170,18286211,Private room,,,1,5.0,4.0,1.0,1.0,190.0,1.0,25.760322,-80.281691,2016-02-13 01:04:43.627096
6849,9451841,23429813,Entire home/apt,,,3,3.5,4.0,0.0,1.0,159.0,1.0,25.798487,-80.127116,2016-02-12 20:16:27.502408
6850,9451867,48978133,Entire home/apt,,,0,,4.0,1.0,,390.0,7.0,25.939161,-80.120538,2016-02-12 17:59:37.082663
6851,9452105,48287775,Entire home/apt,,,0,,4.0,2.0,2.0,400.0,1.0,25.921148,-80.122979,2016-02-13 03:26:27.556791
6852,9452257,48976349,Entire home/apt,,,1,,5.0,1.0,1.0,170.0,1.0,25.956407,-80.118954,2016-02-13 04:38:05.556292
6853,9452281,23465943,Entire home/apt,,,4,5.0,4.0,1.0,1.0,137.0,3.0,25.859429,-80.125215,2016-02-12 19:11:45.269987
6854,9452289,26534988,Entire home/apt,,,0,,,0.0,1.0,197.0,2.0,25.7829,-80.143705,2016-02-12 21:02:52.872408
6855,9452464,48982360,Private room,,,0,,3.0,1.0,1.0,95.0,1.0,25.794341,-80.188074,2016-02-12 17:08:01.992779
6856,9453395,46291481,Entire home/apt,,,0,,4.0,1.0,,190.0,,25.687463,-80.163538,2016-02-12 14:13:16.754042
6857,9453870,15619205,Entire home/apt,,,0,,8.0,3.0,2.0,460.0,2.0,25.764012,-80.192813,2016-02-12 22:37:47.356421
6858,9456945,11121739,Private room,,,3,5.0,1.0,1.0,1.0,75.0,2.0,25.818383,-80.127628,2016-02-13 05:15:56.976248
6859,9458448,26763321,Private room,,,2,5.0,2.0,1.0,1.0,100.0,2.0,25.950298,-80.141861,2016-02-12 22:48:55.027548
6860,9458818,49016287,Entire home/apt,,,1,5.0,3.0,1.0,1.0,175.0,5.0,25.786007,-80.145354,2016-02-12 22:17:37.363856
6861,9459046,10175968,Shared room,,,1,,2.0,1.0,1.0,79.0,1.0,25.796053,-80.187873,2016-02-12 16:04:23.566013
6862,9459070,49017490,Entire home/apt,,,3,5.0,3.0,0.0,1.0,115.0,3.0,25.785679,-80.134274,2016-02-12 22:49:15.619128
6863,9459302,49018476,Entire home/apt,,,9,5.0,2.0,0.0,1.0,69.0,1.0,25.736486,-80.25329,2016-02-12 23:10:24.074306
6864,9459562,49017470,Entire home/apt,,,0,,,3.0,3.0,590.0,5.0,25.788258,-80.187266,2016-02-12 15:43:15.745439
6865,9460139,6405863,Entire home/apt,,,1,4.0,4.0,1.0,1.0,127.0,3.0,25.782919,-80.134088,2016-02-12 15:39:49.632199
6866,9460580,6405863,Entire home/apt,,,1,3.0,4.0,1.0,1.0,127.0,3.0,25.788884,-80.134128,2016-02-12 14:31:06.353250
6867,9460900,6405863,Entire home/apt,,,2,5.0,4.0,1.0,1.0,127.0,3.0,25.782632,-80.135762,2016-02-13 02:36:36.029124
6868,9462316,9739843,Entire home/apt,,,0,,4.0,2.0,,209.0,5.0,25.930626,-80.120657,2016-02-12 13:58:17.280119
6869,9463090,49038384,Entire home/apt,,,30,5.0,4.0,1.0,1.0,65.0,1.0,25.740027,-80.321376,2016-02-12 14:20:53.603868
6870,9464425,49046461,Private room,,,11,5.0,2.0,1.0,1.0,50.0,1.0,25.79189,-80.238529,2016-02-13 00:46:09.874453
6871,9464658,30373824,Entire home/apt,,,0,,5.0,2.0,2.0,250.0,1.0,25.789532,-80.137236,2016-02-13 03:46:24.593395
6872,9464965,30373824,Entire home/apt,,,0,,,3.0,2.0,300.0,1.0,25.861672,-80.127522,2016-02-13 02:26:27.013371
6873,9467713,26804468,Entire home/apt,,,0,,,2.0,1.0,170.0,1.0,25.786403,-80.135373,2016-02-12 18:34:29.789838
6874,9468196,36253258,Entire home/apt,,,1,,,5.0,,785.0,4.0,25.800371,-80.138092,2016-02-12 22:45:19.279366
6875,9468572,47645560,Private room,,,0,,2.0,1.0,1.0,99.0,3.0,25.813341,-80.132612,2016-02-12 14:13:12.512343
6876,9468793,46743788,Entire home/apt,,,4,5.0,2.0,1.0,1.0,89.0,3.0,25.749533,-80.24971,2016-02-12 14:21:08.930212
6877,9470843,930257,Private room,,,6,4.0,2.0,1.0,1.0,42.0,2.0,25.81175,-80.297435,2016-02-12 19:59:21.071540
6878,9471069,49085803,Entire home/apt,,,3,5.0,,2.0,1.0,150.0,2.0,25.857043,-80.179087,2016-02-12 22:01:56.343202
6879,9471756,28418896,Shared room,,,4,5.0,1.0,1.0,1.0,35.0,1.0,25.783747,-80.194371,2016-02-12 16:15:15.772888
6880,9471957,37275467,Entire home/apt,,,10,4.5,,3.0,1.0,159.0,2.0,25.834213,-80.184718,2016-02-13 04:32:45.156429
6881,9472532,49093697,Private room,,,11,5.0,2.0,1.0,1.0,135.0,2.0,25.782153,-80.137654,2016-02-13 01:10:52.372386
6882,9473000,9848527,Entire home/apt,,,5,4.0,2.0,0.0,1.0,240.0,1.0,25.791565,-80.194279,2016-02-13 00:56:51.011345
6883,9473041,24411071,Entire home/apt,,,1,4.0,,2.0,2.0,250.0,3.0,25.776863,-80.188478,2016-02-12 16:19:00.866668
6884,9473844,19693554,Entire home/apt,,,0,,,2.0,1.0,155.0,2.0,25.774289,-80.233047,2016-02-12 20:21:11.708354
6885,9474035,39653992,Entire home/apt,,,0,,,3.0,2.0,295.0,2.0,25.509288,-80.42004,2016-02-13 03:04:52.857437
6886,9474321,23952824,Private room,,,2,5.0,4.0,1.0,1.0,70.0,1.0,25.737495,-80.230894,2016-02-12 20:45:19.557171
6887,9477051,36163040,Private room,,,4,4.5,1.0,1.0,1.0,43.0,2.0,25.764597,-80.317994,2016-02-12 15:48:47.834006
6888,9477251,39240734,Entire home/apt,,,0,,,2.0,1.0,1000.0,1.0,25.800802,-80.127623,2016-02-12 19:25:36.375017
6889,9477366,48631693,Entire home/apt,,,5,5.0,4.0,0.0,1.0,100.0,2.0,25.784076,-80.13925,2016-02-12 14:59:49.659464
6890,9477821,21684667,Entire home/apt,,,8,5.0,4.0,1.0,1.0,125.0,1.0,25.819251,-80.280939,2016-02-13 00:42:04.707569
6891,9477943,270079,Entire home/apt,,,0,,2.0,1.0,1.0,390.0,4.0,25.797448,-80.184694,2016-02-13 02:13:05.128716
6892,9478120,40589895,Private room,,,0,,2.0,1.0,,45.0,1.0,25.965054,-80.189578,2016-02-12 14:59:59.929041
6893,9478378,11296177,Entire home/apt,,,1,1.0,3.0,1.0,,150.0,20.0,25.936066,-80.12782,2016-02-13 02:18:42.950284
6894,9479895,46662701,Entire home/apt,,,11,5.0,2.0,0.0,1.0,69.0,3.0,25.705465,-80.34067,2016-02-12 21:54:16.443562
6895,9480608,6405863,Entire home/apt,,,3,4.5,4.0,1.0,1.0,127.0,3.0,25.789924,-80.135339,2016-02-12 17:27:22.129652
6896,9485558,49162616,Private room,,,0,,1.0,1.0,1.0,50.0,3.0,25.775608,-80.349258,2016-02-13 01:36:42.690470
6897,9487329,321614,Private room,,,0,,4.0,1.0,1.0,285.0,1.0,25.841853,-80.190156,2016-02-12 21:42:18.438379
6898,9487433,27884081,Entire home/apt,,,6,4.5,4.0,1.0,1.0,60.0,1.0,25.808824,-80.186762,2016-02-13 02:02:46.968487
6899,9487761,321614,Private room,,,0,,4.0,1.0,1.0,285.0,1.0,25.842255,-80.191149,2016-02-13 03:23:44.517840
6900,9488688,49179036,Entire home/apt,,,1,5.0,4.0,5.0,,650.0,3.0,25.817234,-80.182763,2016-02-12 22:37:06.342845
6901,9489277,321614,Private room,,,0,,2.0,1.0,1.0,285.0,1.0,25.842431,-80.1918,2016-02-13 05:01:34.344753
6902,9489396,4910422,Private room,,,10,5.0,2.0,1.0,0.0,45.0,1.0,25.753649,-80.230191,2016-02-13 04:47:11.965375
6903,9489796,48324212,Private room,,,8,5.0,2.0,1.0,1.0,70.0,1.0,25.864636,-80.122536,2016-02-12 21:06:28.759705
6904,9490078,32824568,Private room,,,14,4.0,2.0,1.0,1.0,40.0,1.0,25.776609,-80.264389,2016-02-13 00:42:23.880687
6905,9491010,49192063,Entire home/apt,,,0,,4.0,1.0,1.0,160.0,,25.953864,-80.118959,2016-02-12 14:02:19.717713
6906,9491204,49193212,Private room,,,11,5.0,3.0,1.0,1.0,50.0,1.0,25.852413,-80.145632,2016-02-12 13:56:02.668355
6907,9491265,28217905,Entire home/apt,,,1,,,3.0,,800.0,1.0,25.794115,-80.188136,2016-02-13 03:19:27.429391
6908,9491563,41107003,Entire home/apt,,,0,,,3.0,0.0,255.0,30.0,25.948058,-80.140301,2016-02-12 18:58:20.020128
6909,9491621,25760697,Entire home/apt,,,10,5.0,4.0,2.0,,189.0,1.0,25.802091,-80.124925,2016-02-12 18:57:03.645966
6910,9492560,40022148,Entire home/apt,,,0,,,2.0,2.0,240.0,7.0,25.949975,-80.144278,2016-02-13 05:01:15.269930
6911,9492713,34312011,Private room,,,1,,2.0,1.0,1.0,65.0,4.0,25.800189,-80.18656,2016-02-12 21:32:33.525126
6912,9492753,36379157,Entire home/apt,,,1,5.0,2.0,1.0,1.0,190.0,1.0,25.793235,-80.148188,2016-02-12 23:09:22.056386
6913,9494858,49211048,Entire home/apt,,,0,,5.0,3.0,3.0,350.0,6.0,25.763463,-80.226219,2016-02-12 20:09:11.783801
6914,9495596,41163724,Entire home/apt,,,14,5.0,4.0,1.0,1.0,89.0,1.0,25.677742,-80.459697,2016-02-12 15:09:42.839580
6915,9496405,26534988,Entire home/apt,,,0,,2.0,1.0,1.0,247.0,1.0,25.799617,-80.126976,2016-02-12 21:14:27.358302
6916,9496540,49220717,Entire home/apt,,,4,4.5,3.0,0.0,1.0,120.0,3.0,25.786402,-80.131498,2016-02-13 04:21:31.955427
6917,9496653,48808226,Private room,,,8,4.5,2.0,1.0,1.0,55.0,1.0,25.789447,-80.240017,2016-02-12 23:23:05.429528
6918,9502912,49249301,Entire home/apt,,,2,5.0,,4.0,2.0,203.0,1.0,25.821962,-80.203453,2016-02-12 21:56:48.614424
6919,9502994,49220717,Entire home/apt,,,6,4.5,3.0,0.0,1.0,119.0,3.0,25.78811,-80.131152,2016-02-12 14:11:10.321568
6920,9503362,49250598,Entire home/apt,,,1,4.0,,3.0,,249.0,6.0,25.972474,-80.130881,2016-02-13 04:53:18.672333
6921,9504835,49257726,Entire home/apt,,,2,4.0,,2.0,2.0,175.0,1.0,25.815787,-80.369394,2016-02-12 14:45:07.925442
6922,9505163,49257552,Entire home/apt,,,0,,4.0,0.0,1.0,350.0,4.0,25.818771,-80.122784,2016-02-12 16:49:35.860593
6923,9505703,49261236,Entire home/apt,,,2,4.5,2.0,0.0,1.0,125.0,3.0,25.769004,-80.13741,2016-02-12 19:17:47.441282
6924,9506640,33408506,Private room,,,8,5.0,2.0,1.0,1.0,55.0,2.0,25.864481,-80.124101,2016-02-12 23:00:15.794836
6925,9506721,35448349,Entire home/apt,,,1,4.0,2.0,0.0,1.0,128.0,7.0,25.811555,-80.133834,2016-02-13 04:42:20.944454
6926,9507892,35565422,Entire home/apt,,,4,5.0,3.0,1.0,1.0,90.0,2.0,25.762546,-80.271855,2016-02-13 04:45:05.269025
6927,9508190,48883538,Entire home/apt,,,0,,4.0,2.0,,800.0,1.0,25.818853,-80.194839,2016-02-12 22:32:17.508459
6928,9508438,3142063,Entire home/apt,,,4,3.5,,3.0,3.0,550.0,2.0,25.759086,-80.18947,2016-02-12 15:17:11.067518
6929,9508449,49271871,Private room,,,1,5.0,3.0,1.0,1.0,115.0,1.0,25.839636,-80.121007,2016-02-12 18:09:54.103647
6930,9508878,21881667,Private room,,,0,,2.0,1.0,1.0,125.0,3.0,25.955224,-80.124304,2016-02-12 21:12:04.156701
6931,9509995,44266396,Entire home/apt,,,2,4.5,2.0,0.0,0.0,70.0,4.0,25.760972,-80.203973,2016-02-12 19:00:53.352269
6932,9510000,6472892,Private room,,,5,5.0,2.0,1.0,1.0,72.0,1.0,25.804355,-80.1958,2016-02-12 18:37:39.556425
6933,9510117,49279160,Entire home/apt,,,0,,3.0,1.0,1.0,130.0,1.0,25.768492,-80.189074,2016-02-13 01:08:20.191881
6934,9510837,49282392,Entire home/apt,,,1,5.0,4.0,2.0,2.0,400.0,5.0,25.789109,-80.171201,2016-02-12 18:19:36.402579
6935,9511092,49283294,Private room,,,0,,2.0,1.0,1.0,70.0,1.0,25.801762,-80.190043,2016-02-13 02:57:37.921733
6936,9511284,24669964,Private room,,,15,4.5,1.0,1.0,1.0,31.0,1.0,25.805763,-80.209183,2016-02-12 21:58:04.586725
6937,9511466,24669964,Private room,,,4,4.5,1.0,1.0,1.0,31.0,1.0,25.806294,-80.207647,2016-02-12 14:37:18.446095
6938,9511473,32216378,Entire home/apt,,,11,5.0,,2.0,1.0,99.0,2.0,25.822437,-80.199361,2016-02-12 23:59:20.093470
6939,9512189,30807761,Entire home/apt,,,1,5.0,4.0,2.0,2.0,190.0,10.0,25.953816,-80.123764,2016-02-12 15:01:22.226535
6940,9513132,28317859,Entire home/apt,,,2,4.5,2.0,1.0,1.0,145.0,3.0,25.796333,-80.18805,2016-02-12 22:58:34.783333
6941,9513719,27832581,Entire home/apt,,,5,5.0,2.0,0.0,1.0,39.0,2.0,25.867958,-80.123894,2016-02-12 21:54:25.310692
6942,9514555,15244385,Entire home/apt,,,5,4.5,2.0,0.0,1.0,80.0,1.0,25.741495,-80.242229,2016-02-12 17:00:07.061888
6943,9521081,46148388,Private room,,,5,5.0,1.0,1.0,1.0,45.0,1.0,25.834425,-80.37021,2016-02-12 16:34:32.803994
6944,9521410,4910422,Shared room,,,14,4.5,1.0,1.0,1.0,26.0,1.0,25.755752,-80.232751,2016-02-12 23:40:45.963841
6945,9522320,4903508,Entire home/apt,,,2,4.5,4.0,1.0,,85.0,7.0,25.888246,-80.158028,2016-02-12 15:54:56.174433
6946,9522814,24411071,Private room,,,1,5.0,2.0,1.0,1.0,75.0,3.0,25.776619,-80.187754,2016-02-13 01:58:34.953172
6947,9523216,26534988,Entire home/apt,,,5,4.5,,1.0,2.0,347.0,2.0,25.797629,-80.126823,2016-02-13 01:15:12.490723
6948,9523424,28824564,Entire home/apt,,,0,,2.0,1.0,1.0,100.0,3.0,25.728043,-80.251339,2016-02-12 14:30:56.236726
6949,9523517,26534988,Entire home/apt,,,1,5.0,,2.0,2.0,397.0,2.0,25.768192,-80.189155,2016-02-12 14:33:13.427531
6950,9523542,49340490,Entire home/apt,,,0,,2.0,0.0,1.0,80.0,2.0,25.808102,-80.188565,2016-02-13 03:54:17.352298
6951,9523974,40520026,Entire home/apt,,,0,,2.0,1.0,,1400.0,1.0,25.900061,-80.123102,2016-02-12 22:20:41.651938
6952,9524086,49342785,Entire home/apt,,,2,3.0,,2.0,2.0,215.0,,25.780694,-80.130432,2016-02-12 17:53:04.030622
6953,9524185,22645868,Entire home/apt,,,2,4.5,2.0,1.0,,149.0,7.0,25.762582,-80.193591,2016-02-13 00:10:19.081494
6954,9524327,4628303,Entire home/apt,,,2,4.5,,2.0,,552.0,4.0,25.75792,-80.191949,2016-02-12 16:23:03.424386
6955,9524752,49344498,Entire home/apt,,,2,4.5,4.0,2.0,,190.0,1.0,25.942034,-80.124083,2016-02-12 17:12:22.495375
6956,9525618,49349370,Private room,,,0,,2.0,1.0,1.0,59.0,4.0,25.692769,-80.444203,2016-02-12 23:42:49.319496
6957,9526203,49351408,Private room,,,4,4.5,2.0,1.0,1.0,39.0,1.0,25.714044,-80.424425,2016-02-13 05:07:29.480587
6958,9530095,49367306,Private room,,,7,4.0,2.0,1.0,1.0,50.0,1.0,25.935995,-80.159131,2016-02-12 18:52:46.837356
6959,9530557,20319115,Entire home/apt,,,0,,5.0,1.0,1.0,60.0,1.0,25.731329,-80.307483,2016-02-13 03:20:26.380579
6960,9530882,43945988,Entire home/apt,,,5,5.0,,2.0,2.0,160.0,1.0,25.760147,-80.192402,2016-02-13 03:43:42.995332
6961,9531262,43945988,Entire home/apt,,,8,5.0,,2.0,2.0,160.0,1.0,25.7603,-80.192652,2016-02-13 01:43:26.137717
6962,9531278,36706324,Private room,,,0,,2.0,1.0,1.0,55.0,1.0,25.704754,-80.422637,2016-02-12 14:32:26.587477
6963,9531460,3624597,Entire home/apt,,,0,,,3.0,2.0,559.0,5.0,25.698865,-80.16106,2016-02-13 05:01:00.935545
6964,9531540,49374079,Entire home/apt,,,2,4.5,2.0,1.0,1.0,125.0,1.0,25.729903,-80.238929,2016-02-12 18:45:08.244910
6965,9532344,24669964,Private room,,,8,2.5,1.0,1.0,1.0,32.0,1.0,25.804935,-80.209286,2016-02-12 16:42:20.486849
6966,9532570,45759405,Private room,,,0,,2.0,1.0,1.0,109.0,1.0,25.793693,-80.186536,2016-02-12 20:25:32.378153
6967,9532728,45759405,Shared room,,,1,5.0,2.0,1.0,1.0,85.0,1.0,25.792417,-80.186101,2016-02-12 13:53:23.445184
6968,9532809,27382191,Entire home/apt,,,7,5.0,2.0,1.0,1.0,149.0,2.0,25.773731,-80.133952,2016-02-12 22:45:56.638146
6969,9532836,26879969,Private room,,,8,5.0,3.0,1.0,1.0,70.0,1.0,25.800814,-80.185554,2016-02-12 23:57:03.522920
